Date,sp500,dtb3,aig,ibm,ford,xom
2015-05-26,2104.2,0.02,55.450512,148.76605,12.975696,75.654396
2015-05-27,2123.48,0.01,55.600288,150.40123,13.086744,75.441673
2015-05-28,2120.79,0.01,55.656475,150.14761,13.061118,75.441673
2015-05-29,2107.3899,0.01,54.870071,148.34631,12.958611,75.521446
2015-06-01,2111.73,0.02,54.9356,148.80974,13.120914,75.459396
2015-06-02,2109.6001,0.01,55.871792,148.34631,13.035492,75.468277
2015-06-03,2114.0701,0.02,57.210541,148.58241,12.984237,75.299835
2015-06-04,2095.8401,0.02,56.742455,147.23581,12.856104,74.652771
2015-06-05,2092.8301,0.03,56.639469,146.37884,12.625463,74.705963
2015-06-08,2079.28,0.02,55.853069,144.57753,12.72797,75.211205
2015-06-09,2080.1499,0.02,56.279934,144.87485,12.710885,74.971878
2015-06-10,2105.2,0.02,57.865414,147.70801,12.839019,75.530312
2015-06-11,2108.8601,0.01,58.15625,147.58557,13.052575,75.423935
2015-06-12,2094.1101,0.02,58.062428,146.02039,13.009866,74.475487
2015-06-15,2084.4299,0.02,58.700371,145.38202,12.856104,74.209572
2015-06-16,2096.29,0.01,58.146862,145.88917,12.813393,75.060516
2015-06-17,2100.4399,0.01,58.034279,146.17776,12.830478,75.104843
2015-06-18,2121.24,0.01,58.437695,147.12213,12.932985,75.769638
2015-06-19,2109.99,0.01,58.006138,146.02039,12.907357,75.530312
2015-06-22,2122.8501,0.01,58.709751,146.6674,12.924442,75.49485
2015-06-23,2124.2,0.01,59.403988,147.44563,13.061118,75.406212
2015-06-24,2108.5801,0.01,59.028725,146.00284,13.240505,75.060516
2015-06-25,2102.3101,0.01,58.569031,145.22459,13.189252,74.395706
2015-06-26,2101.49,0.01,58.850479,144.68251,13.155084,74.333656
2015-06-29,2057.6399,0.02,57.780983,142.50517,12.830478,73.411797
2015-06-30,2063.1101,0.01,57.996761,142.2341,12.821937,73.748642
2015-07-01,2077.4199,0.01,58.493973,143.83431,12.804851,73.012932
2015-07-02,2076.78,0.01,58.240681,144.35893,12.702344,73.69545
2015-07-06,2068.76,0.02,58.024902,144.04414,12.634004,73.154747
2015-07-07,2081.3401,0.02,58.362633,144.28026,12.68526,73.456131
2015-07-08,2046.6801,0.02,57.377579,142.67131,12.27523,72.658356
2015-07-09,2051.3101,0.03,57.940468,143.27469,12.24106,72.330391
2015-07-10,2076.6201,0.01,58.747284,145.98537,12.369194,72.879974
2015-07-13,2099.6001,0.02,59.460281,148.11023,12.505873,73.057251
2015-07-14,2108.95,0.01,59.638535,147.4369,12.65109,73.668877
2015-07-15,2107.3999,0.02,60.070084,147.36697,12.599836,73.358635
2015-07-16,2124.29,0.02,60.192043,149.52681,12.446072,73.491592
2015-07-17,2126.6399,0.03,60.088844,150.84717,12.548581,73.225662
2015-07-20,2128.28,0.04,60.07946,151.46802,12.446072,72.472237
2015-07-21,2119.21,0.03,60.041935,142.59264,12.39482,72.383583
2015-07-22,2114.1499,0.04,60.548538,140.21417,12.317941,72.49881
2015-07-23,2102.1499,0.03,60.173279,141.42087,12.480242,71.922646
2015-07-24,2079.6499,0.04,59.704201,139.6895,12.292314,70.858978
2015-07-27,2067.6399,0.05,59.328941,139.09491,12.428989,70.256218
2015-07-28,2093.25,0.05,59.722969,139.95183,12.668175,73.110428
2015-07-29,2108.5701,0.06,60.548538,140.86124,13.12554,73.69545
2015-07-30,2108.6299,0.07,60.539158,140.74756,13.030614,73.580223
2015-07-31,2103.8401,0.08,60.154518,141.64821,12.797618,70.211906
2015-08-03,2098.04,0.08,60.182655,138.78009,12.892541,69.192528
2015-08-04,2093.3201,0.08,58.484604,137.80949,12.866654,68.403633
2015-08-05,2099.8401,0.08,59.066254,138.07179,12.771728,68.403633
2015-08-06,2083.5601,0.04,59.122543,137.82494,12.797618,69.219124
2015-08-07,2077.5701,0.06,59.469658,136.76692,12.771728,68.102257
2015-08-10,2104.1799,0.12,60.032558,138.20409,12.93569,69.804161
2015-08-11,2084.0701,0.1,59.394611,137.11078,12.685432,69.329956
2015-08-12,2086.05,0.1,59.347691,137.68388,12.668174,70.493057
2015-08-13,2083.3899,0.1,59.328941,136.72286,12.694062,70.367821
2015-08-14,2091.54,0.09,60.276478,137.3224,12.75447,70.108353
2015-08-17,2102.4399,0.1,60.323383,137.81615,12.668174,70.475166
2015-08-18,2096.9199,0.07,59.769875,137.55164,12.797618,69.696785
2015-08-19,2079.6101,0.05,59.028725,135.72653,12.74584,68.202652
2015-08-20,2035.73,0.02,57.893562,134.59798,12.452435,66.717461
2015-08-21,1970.89,0.03,56.036011,131.23875,11.96055,64.534386
2015-08-24,1893.21,0.06,53.418552,126.49532,11.382371,61.483482
2015-08-25,1867.61,0.07,53.137112,124.28228,11.132114,61.474533
2015-08-26,1940.51,0.06,55.501263,129.34312,11.39963,64.865448
2015-08-27,1987.66,0.06,57.330662,130.96544,11.701664,66.967957
2015-08-28,1988.87,0.06,57.22747,130.47169,11.856997,67.164787
2015-08-31,1972.1801,0.08,56.608284,130.39233,11.969182,67.31691
2015-09-01,1913.85,0.03,55.097855,125.79878,11.839736,64.48967
2015-09-02,1948.86,0.03,55.444969,127.88835,11.969182,65.518562
2015-09-03,1951.13,0.02,55.773327,129.4137,11.943291,66.019592
2015-09-04,1921.22,0.02,54.488064,126.69807,11.701664,64.829659
2015-09-08,1969.41,0.06,55.576321,129.81043,11.79659,65.760124
2015-09-09,1942.04,0.03,54.910225,127.88835,11.675774,64.418083
2015-09-10,1952.29,0.02,54.881947,128.90228,11.848365,64.883316
2015-09-11,1961.05,0.04,54.985641,129.93387,11.831107,65.035431
2015-09-14,1953.03,0.07,54.674561,128.41737,11.891514,64.856491
2015-09-15,1978.09,0.07,55.287292,130.07495,12.348882,65.187531
2015-09-16,1995.3101,0.06,55.522953,130.85083,12.633657,66.475883
2015-09-17,1990.2,0.01,55.07991,130.61278,12.599137,66.619034
2015-09-18,1958.03,-0.01,54.467171,127.41225,12.322992,65.026474
2015-09-21,1966.97,0.01,54.702835,129.14917,12.35751,65.66172
2015-09-22,1942.74,-0.01,53.995831,127.34172,12.012329,65.080154
2015-09-23,1938.76,0.01,53.82616,126.6628,11.80522,64.686493
2015-09-24,1932.24,0.01,53.63763,127.3241,11.77933,65.071236
2015-09-25,1931.34,-0.01,54.240932,128.2146,11.675774,65.518562
2015-09-28,1881.77,0.01,52.468723,125.65773,11.321964,64.954903
2015-09-29,1884.09,0.01,52.525284,125.61362,11.347854,65.285942
2015-09-30,1920.03,-0.01,53.562214,127.81783,11.710294,66.520615
2015-10-01,1923.8199,-0.02,53.656479,126.60111,11.79659,66.261154
2015-10-02,1951.36,0,53.910999,127.47396,12.072735,67.889496
2015-10-05,1987.05,0.01,54.938503,131.40628,12.245323,68.721558
2015-10-06,1979.92,0,54.372902,131.17706,12.348882,69.687843
2015-10-07,1995.83,0,54.504879,132.33205,12.728581,70.859879
2015-10-08,2013.4301,-0.01,54.900803,134.26297,12.93569,71.602509
2015-10-09,2014.89,0.01,54.853664,134.35992,12.918431,70.913582
2015-10-13,2003.6899,0.01,55.324993,131.91768,12.892541,70.824112
2015-10-14,1994.24,0,54.702835,132.26152,12.95295,71.718819
2015-10-15,2023.86,0.01,55.796329,132.33205,13.134169,72.899803
2015-10-16,2033.11,0.01,56.559887,132.59654,13.185946,73.794487
2015-10-19,2033.66,0.02,56.559887,131.565,13.254983,72.461395
2015-10-20,2030.77,0.02,56.814407,124.00013,13.272243,72.318237
2015-10-21,2018.9399,0.01,56.776699,124.24699,13.29813,71.763542
2015-10-22,2052.51,0,57.266884,127.04197,13.444833,74.161324
2015-10-23,2075.1499,0.01,57.766491,127.56215,13.522499,74.241852
2015-10-26,2071.1799,0.02,57.653381,126.6628,13.531128,72.667183
2015-10-27,2065.8899,0.03,57.427139,121.54906,12.849395,72.550865
2015-10-28,2090.3501,0.04,60.226856,124.16766,13.049893,73.615555
2015-10-29,2089.4099,0.07,59.849785,123.92079,12.840675,73.570816
2015-10-30,2079.3601,0.08,59.444435,123.50639,12.910417,74.027107
2015-11-02,2104.05,0.08,60.085453,123.76208,12.858112,76.299637
2015-11-03,2109.79,0.06,57.464844,125.09344,12.910417,77.704315
2015-11-04,2102.3101,0.05,57.314018,124.87301,12.770938,76.925926
2015-11-05,2099.9299,0.05,58.445213,123.33885,12.701199,75.879135
2015-11-06,2099.2,0.08,58.37923,123.03629,12.657611,75.574936
2015-11-09,2078.5801,0.14,57.700516,120.41982,12.491982,73.959465
2015-11-10,2081.72,0.13,57.832489,120.56221,12.448397,74.320457
2015-11-12,2045.97,0.14,55.975437,118.39961,12.239181,71.667137
2015-11-13,2023.04,0.13,55.909451,117.25158,12.134571,70.484863
2015-11-16,2053.1899,0.15,57.182049,118.9959,12.239181,73.011848
2015-11-17,2050.4399,0.14,57.502548,119.0938,12.33507,72.163513
2015-11-18,2083.5801,0.12,58.407505,120.87371,12.605309,72.867455
2015-11-19,2081.24,0.11,58.426365,121.69246,12.701199,72.470375
2015-11-20,2089.1699,0.11,58.643177,123.2588,12.727351,72.010094
2015-11-23,2086.5901,0.14,59.161644,123.2232,12.683764,72.452301
2015-11-24,2089.1399,0.16,59.500999,123.34779,12.683764,73.896309
2015-11-25,2088.8701,0.19,59.529289,122.81381,12.683764,73.327736
2015-11-27,2090.1101,0.17,60.028893,123.2232,12.666329,73.309677
2015-11-30,2080.4099,0.22,59.934635,124.07752,12.491982,73.697754
2015-12-01,2102.6299,0.21,60.44368,125.73285,12.692481,73.905327
2015-12-02,2079.51,0.21,59.859222,124.32671,12.43096,71.793495
2015-12-03,2049.6201,0.21,59.044933,123.63255,12.186874,70.764633
2015-12-04,2091.6899,0.22,60.58828,124.97638,12.378656,71.170769
2015-12-07,2077.0701,0.29,59.46154,124.19322,12.308918,69.31163
2015-12-08,2063.5901,0.27,59.4142,122.85829,12.178159,67.35321
2015-12-09,2047.62,0.26,58.874508,121.57674,12.108419,68.255707
2015-12-10,2052.23,0.24,57.738293,121.72806,12.16944,68.309853
2015-12-11,2012.37,0.22,56.299091,119.76125,11.890482,67.091484
2015-12-14,2021.9399,0.26,55.314384,120.97159,11.873049,68.616707
2015-12-15,2043.41,0.25,56.753586,122.62691,12.090984,71.685181
2015-12-16,2073.0701,0.27,57.690948,123.96184,12.518134,71.432495
2015-12-17,2041.89,0.23,56.933483,121.70134,12.186874,70.358513
2015-12-18,2005.55,0.19,56.431656,120.05493,12.029963,69.74482
2015-12-21,2021.15,0.24,56.781986,120.5889,11.96894,69.726776
2015-12-22,2038.97,0.21,57.501583,122.75149,12.378656,70.078743
2015-12-23,2064.29,0.2,58.145435,123.29435,12.518134,72.371078
2015-12-24,2060.99,0.2,58.420017,123.03629,12.474548,71.594933
2015-12-28,2056.5,0.23,58.325333,122.46671,12.361222,71.062477
2015-12-29,2078.3601,0.23,59.215359,124.39792,12.404809,71.441521
2015-12-30,2063.3601,0.21,59.186954,124.00632,12.352505,70.493896
2015-12-31,2043.9399,0.16,58.675667,122.4756,12.282766,70.349495
2016-01-04,2012.66,0.22,57.217529,120.9894,12.178159,69.907257
2016-01-05,2016.71,0.2,57.416363,120.90043,11.960223,70.502907
2016-01-06,1990.26,0.21,56.573681,120.29524,11.428465,69.916298
2016-01-07,1943.09,0.2,55.2197,118.23945,11.071052,68.797211
2016-01-08,1922.03,0.2,54.395958,117.14478,10.931573,67.407364
2016-01-11,1923.67,0.21,54.623192,118.56872,11.132073,66.50486
2016-01-12,1938.6801,0.21,54.878838,118.27503,11.201812,67.867638
2016-01-13,1890.28,0.22,53.657413,116.73541,10.635186,68.27375
2016-01-14,1921.84,0.25,54.253922,118.28394,10.626467,71.405418
2016-01-15,1880.33,0.23,53.108242,115.72084,10.434684,70.015564
2016-01-19,1881.33,0.26,53.174526,114.01215,10.41725,68.950615
2016-01-20,1859.33,0.26,52.123535,108.44991,10.373662,66.044594
2016-01-21,1868.99,0.28,52.369717,109.38436,10.469554,66.874893
2016-01-22,1906.9,0.3,53.354424,109.0195,10.582883,69.104042
2016-01-25,1877.08,0.31,52.417053,108.64572,10.443401,66.766594
2016-01-26,1903.63,0.31,52.937813,109.09958,10.68749,69.221367
2016-01-27,1882.95,0.32,51.640648,107.64896,10.45803,67.948853
2016-01-28,1893.36,0.34,51.801609,108.7703,10.334474,69.483093
2016-01-29,1940.24,0.32,53.477516,111.05749,10.537457,70.259247
2016-02-01,1939.38,0.35,53.297615,111.09309,10.652186,68.851349
2016-02-02,1903.03,0.34,52.388649,109.41108,10.157967,67.317101
2016-02-03,1912.53,0.33,51.422871,110.99519,10.113841,70.827812
2016-02-04,1915.45,0.29,51.148293,113.60278,10.175619,72.046188
2016-02-05,1880.05,0.29,50.532845,114.42154,10.105017,72.271805
2016-02-08,1853.4399,0.32,49.519726,114.1608,10.22857,73.246506
2016-02-09,1852.21,0.3,49.472374,111.54457,10.016762,72.927765
2016-02-10,1851.86,0.31,49.661747,108.0563,10.007937,72.26297
2016-02-11,1829.08,0.28,47.834354,105.95251,9.857907,72.490631
2016-02-12,1864.78,0.29,50.182514,108.82046,10.193269,73.792908
2016-02-16,1895.58,0.3,49.292477,110.34885,10.475679,73.96595
2016-02-17,1926.8199,0.3,49.870049,113.36964,10.828694,74.676277
2016-02-18,1917.83,0.3,49.15992,119.07857,10.81987,75.086082
2016-02-19,1917.78,0.3,48.790657,119.64497,10.678665,75.13163
2016-02-22,1945.5,0.33,49.330349,120.26533,11.084629,75.031456
2016-02-23,1921.27,0.32,48.345642,119.0336,10.961074,73.975044
2016-02-24,1929.8,0.33,48.213078,119.39323,10.661013,74.239159
2016-02-25,1951.7,0.32,48.639164,120.9216,10.934597,74.685387
2016-02-26,1948.05,0.32,48.37405,118.70097,11.0052,74.448601
2016-02-29,1932.23,0.33,47.531364,117.80193,11.040501,72.991516
2016-03-01,1978.35,0.33,49.122047,120.80474,11.552372,74.020584
2016-03-02,1986.45,0.35,49.074715,122.5399,11.667102,75.313759
2016-03-03,1993.4,0.27,49.491314,123.88846,11.949512,75.040558
2016-03-04,1999.99,0.28,49.519726,123.88846,11.993637,74.940376
2016-03-07,2001.76,0.32,49.860588,126.00122,12.020114,76.916557
2016-03-08,1979.26,0.29,49.169388,125.03026,11.675928,75.250015
2016-03-09,1989.26,0.3,48.847469,126.23499,11.640626,75.040558
2016-03-10,1989.5699,0.31,49.10471,126.03719,11.605324,74.840202
2016-03-11,2022.1899,0.32,50.390926,127.98811,11.728881,74.849312
2016-03-14,2019.64,0.34,50.371864,128.36571,11.711228,75.049667
2016-03-15,2015.9301,0.34,50.514778,128.52753,11.675928,75.423042
2016-03-16,2027.22,0.31,50.409973,130.17278,11.914209,75.468582
2016-03-17,2040.59,0.29,50.667217,132.19562,11.887734,76.588715
2016-03-18,2049.5801,0.29,51.172176,132.2406,12.037764,76.679787
2016-03-21,2051.6001,0.31,51.03878,133.62514,12.055416,76.151604
2016-03-22,2049.8,0.3,51.181705,133.14867,11.993637,76.606941
2016-03-23,2036.71,0.3,50.914932,130.72121,11.702403,76.269981
2016-03-24,2035.9399,0.29,50.476669,133.01378,11.525895,76.479454
2016-03-28,2037.05,0.29,50.886349,133.41834,11.552372,76.698006
2016-03-29,2055.01,0.23,50.867294,134.25442,11.649451,76.980316
2016-03-30,2063.95,0.2,51.943901,133.42735,11.781832,76.971207
2016-03-31,2059.74,0.21,51.496113,136.16043,11.914209,76.124268
2016-04-01,2072.78,0.23,52.296417,137.12244,11.561196,75.550537
2016-04-04,2066.1299,0.23,51.829571,136.71783,11.296436,75.732674
2016-04-05,2045.17,0.23,51.143597,134.85681,11.26996,74.867531
2016-04-06,2066.6599,0.23,51.553284,134.87482,11.314088,75.869278
2016-04-07,2041.91,0.23,50.600529,133.28348,11.049328,75.013237
2016-04-08,2047.6,0.23,50.648163,134.27246,11.075803,75.778206
2016-04-11,2041.99,0.23,50.886349,134.18254,11.172881,75.878387
2016-04-12,2061.72,0.22,51.248402,134.52417,11.305261,76.816399
2016-04-13,2082.4199,0.23,52.534603,135.96263,11.525895,77.253525
2016-04-14,2082.78,0.22,52.648937,135.89972,11.552372,77.799934
2016-04-15,2080.73,0.22,52.353588,136.4032,11.419991,77.381027
2016-04-18,2094.3401,0.22,52.667992,137.13141,11.693579,78.118668
2016-04-19,2100.8,0.21,53.0872,129.46257,11.861259,78.510277
2016-04-20,2102.3999,0.23,53.468307,131.35954,12.037764,79.047585
2016-04-21,2091.48,0.23,52.896652,134.22748,12.046591,79.038475
2016-04-22,2091.5801,0.23,53.534992,133.50824,12.011289,79.712387
2016-04-25,2087.79,0.25,53.306343,133.78696,11.984812,79.530243
2016-04-26,2091.7,0.24,53.877983,134.02971,12.134846,79.803452
2016-04-27,2095.1499,0.24,53.954201,135.27937,12.188379,80.559311
2016-04-28,2075.8101,0.22,53.192005,132.22264,12.572057,80.167717
2016-04-29,2065.3,0.22,53.182476,131.20673,12.099153,80.504669
2016-05-02,2081.4299,0.22,53.916092,130.60435,12.152689,81.169464
2016-05-03,2063.3701,0.21,53.296806,129.57945,11.983161,80.240585
2016-05-04,2051.1201,0.19,52.258312,129.6873,11.876088,80.085754
2016-05-05,2050.6299,0.2,52.220196,131.6832,11.88501,80.176834
2016-05-06,2057.1399,0.19,52.439335,133.69832,11.992082,80.604851
2016-05-09,2058.6899,0.24,52.639408,135.02716,11.88501,80.659492
2016-05-10,2084.3899,0.24,53.687435,137.43739,12.036696,81.95266
2016-05-11,2064.46,0.26,53.315865,136.50261,11.88501,81.557777
2016-05-12,2064.1101,0.27,53.630272,136.40181,11.911777,82.347557
2016-05-13,2046.61,0.28,53.030037,135.3754,11.795782,81.420044
2016-05-16,2066.6599,0.28,52.667992,136.97002,11.88501,82.255722
2016-05-17,2047.21,0.28,52.782326,135.632,11.724401,82.218987
2016-05-18,2047.63,0.3,54.030418,135.02716,11.742246,82.05368
2016-05-19,2040.04,0.3,53.696968,132.81856,11.679788,82.751617
2016-05-20,2052.3201,0.32,54.278141,134.94467,11.769015,82.411835
2016-05-23,2048.04,0.35,54.211449,134.50481,11.715479,82.283264
2016-05-24,2076.0601,0.35,54.973644,135.91611,11.858242,82.347557
2016-05-25,2090.54,0.33,55.307106,139.01363,12.063462,82.889374
2016-05-26,2090.1001,0.3,55.021282,139.70097,12.009926,82.466942
2016-05-27,2099.0601,0.31,55.56435,140.06754,12.001004,82.65979
2016-05-31,2096.95,0.34,55.145142,140.89233,12.036696,81.750641
2016-06-01,2099.3301,0.3,55.011753,139.76512,11.697634,81.95266
2016-06-02,2105.26,0.28,55.107033,140.67236,11.78686,81.300644
2016-06-03,2099.1299,0.29,54.554436,140.11336,11.635175,81.153717
2016-06-06,2109.4099,0.28,54.583019,139.96672,11.760093,82.044495
2016-06-07,2112.1299,0.28,54.363888,140.5166,11.938546,83.302628
2016-06-08,2119.1201,0.24,54.230495,141.1306,11.9207,83.376091
2016-06-09,2115.48,0.25,53.751431,140.59904,11.831474,83.265892
2016-06-10,2096.0701,0.25,52.687901,139.6368,11.688711,82.63224
2016-06-13,2079.0601,0.27,52.122601,138.63789,11.581637,83.192421
2016-06-14,2075.3201,0.27,51.729771,138.4363,11.45672,83.045486
2016-06-15,2071.5,0.26,51.327339,138.08804,11.608406,82.797554
2016-06-16,2077.99,0.27,51.384838,138.4363,11.706555,83.770981
2016-06-17,2071.22,0.26,51.183624,139.28857,11.831474,83.311821
2016-06-20,2083.25,0.28,51.480652,140.77319,11.974237,83.679153
2016-06-21,2088.8999,0.27,51.538143,141.17644,11.795782,84.055679
2016-06-22,2085.45,0.27,51.432747,140.14085,11.760093,83.725067
2016-06-23,2113.3201,0.3,52.419624,142.3678,11.956389,84.303627
2016-06-24,2037.41,0.26,48.596668,134.33981,11.171195,82.090424
2016-06-27,2000.54,0.27,46.747463,131.50807,10.849978,81.603691
2016-06-28,2036.09,0.26,47.734337,133.5242,11.055201,83.48629
2016-06-29,2070.77,0.26,49.305687,136.05356,11.197963,84.909729
2016-06-30,2098.8601,0.26,50.675819,139.0961,11.215808,86.085205
2016-07-01,2102.95,0.27,50.656651,139.6185,11.349648,86.177032
2016-07-05,2088.55,0.28,49.066143,139.00446,11.064123,85.423996
2016-07-06,2099.73,0.27,49.114052,139.6368,11.215808,86.406609
2016-07-07,2097.8999,0.29,49.650612,139.84758,11.376416,85.368881
2016-07-08,2129.8999,0.27,50.790791,141.55215,11.679788,85.901527
2016-07-11,2137.1599,0.31,51.059071,142.34947,11.840398,86.222946
2016-07-12,2152.1399,0.29,51.605209,143.91658,12.001004,87.196381
2016-07-13,2152.4299,0.31,51.557304,144.81465,12.027772,87.132111
2016-07-14,2163.75,0.31,52.122601,146.8858,12.125921,87.196381
2016-07-15,2161.74,0.31,52.160923,146.42758,12.108075,87.352501
2016-07-18,2166.8899,0.32,52.275906,146.5009,12.179457,87.077003
2016-07-19,2163.78,0.31,52.180088,146.24431,12.179457,86.755585
2016-07-20,2173.02,0.32,52.285484,147.87553,12.25976,86.259682
2016-07-21,2165.1699,0.31,52.017204,147.04158,12.420371,86.186211
2016-07-22,2175.03,0.32,52.333389,148.52623,12.348988,86.333145
2016-07-25,2168.48,0.32,52.371716,149.05772,12.340065,84.670952
2016-07-26,2169.1799,0.31,52.400459,148.57202,12.502436,84.055679
2016-07-27,2166.5801,0.31,52.333389,148.30626,12.484393,83.48629
2016-07-28,2170.0601,0.25,52.496281,147.8847,11.465074,82.834274
2016-07-29,2173.6001,0.27,52.160923,147.19739,11.419972,81.68634
2016-08-01,2170.8401,0.29,51.940556,147.95801,11.257604,78.848679
2016-08-02,2157.03,0.29,51.873486,147.16074,10.770494,79.93232
2016-08-03,2163.79,0.28,55.667702,147.24319,10.941885,80.345581
2016-08-04,2164.25,0.26,55.198215,148.04967,10.896785,80.336388
2016-08-05,2182.8701,0.27,56.625847,149.8367,10.99601,80.409851
2016-08-08,2180.8899,0.31,56.903698,149.78124,10.986989,81.355736
2016-08-09,2181.74,0.29,56.788723,149.53168,11.104255,81.456757
2016-08-10,2175.49,0.28,56.530022,149.81824,11.050132,80.030464
2016-08-11,2185.79,0.28,56.702496,151.15852,11.104255,80.317574
2016-08-12,2184.05,0.28,56.386303,149.69806,11.122295,81.364136
2016-08-15,2190.1499,0.31,56.740818,149.63335,11.212502,81.327087
2016-08-16,2178.1499,0.27,56.827049,148.54262,11.131317,81.428978
2016-08-17,2182.22,0.3,56.558769,148.30229,11.176419,81.604958
2016-08-18,2187.02,0.29,56.510864,149.15269,11.122295,82.345886
2016-08-19,2183.8701,0.29,56.395893,147.93256,11.176419,81.317841
2016-08-22,2182.6399,0.29,56.520447,147.89557,11.149357,81.493813
2016-08-23,2186.8999,0.3,56.549191,148.1359,11.203481,81.243744
2016-08-24,2175.4399,0.31,56.44379,147.01746,11.095234,81.521584
2016-08-25,2172.47,0.33,56.472534,146.62921,11.248582,81.002945
2016-08-26,2169.04,0.33,56.549191,146.34267,11.167398,80.826973
2016-08-29,2180.3799,0.33,56.942024,147.63675,11.248582,81.354874
2016-08-30,2176.1201,0.33,57.143234,147.34096,11.320747,81.05851
2016-08-31,2170.95,0.33,57.325279,146.86031,11.365849,80.706566
2016-09-01,2170.8601,0.33,56.922863,147.47038,11.221522,80.428711
2016-09-02,2179.98,0.32,57.354027,147.47963,11.275645,80.965889
2016-09-06,2186.48,0.32,56.961189,148.2191,11.428993,82.030991
2016-09-07,2186.1599,0.34,56.884533,149.4115,11.456056,81.725349
2016-09-08,2181.3,0.34,56.568356,146.97124,11.483114,82.475548
2016-09-09,2127.8101,0.34,56.21384,143.91165,11.167398,80.428711
2016-09-12,2159.04,0.37,56.520447,146.31493,11.456056,80.84549
2016-09-13,2127.02,0.36,56.096561,144.02254,11.167398,78.919044
2016-09-14,2125.77,0.33,55.952065,142.39572,10.950906,78.354088
2016-09-15,2147.26,0.29,56.443375,143.88391,10.923843,78.798645
2016-09-16,2139.1599,0.29,55.77866,142.20161,10.923843,77.826164
2016-09-19,2139.1201,0.3,55.720856,143.15367,10.923843,77.640945
2016-09-20,2139.76,0.3,55.720856,142.76544,10.824618,76.446167
2016-09-21,2163.1201,0.22,55.961697,143.76375,10.905804,77.150063
2016-09-22,2177.1799,0.18,56.828728,144.29985,10.986989,77.372345
2016-09-23,2164.6899,0.18,56.578247,143.25532,10.977968,77.288994
2016-09-26,2146.1001,0.25,56.115829,142.33099,10.83364,76.92778
2016-09-27,2159.9299,0.26,56.366306,144.90993,10.806577,77.094505
2016-09-28,2171.3701,0.27,57.320034,146.31493,10.905804,80.484283
2016-09-29,2151.1299,0.26,56.260338,146.14856,10.797558,80.076767
2016-09-30,2168.27,0.28,57.165897,146.83256,10.887762,80.83622
2016-10-03,2161.2,0.32,56.761284,145.6864,10.914824,80.623199
2016-10-04,2150.49,0.33,56.915424,144.6234,11.00503,79.882263
2016-10-05,2159.73,0.32,57.705379,145.1965,11.257604,80.576904
2016-10-06,2160.77,0.32,57.753548,145.0116,11.176419,80.613953
2016-10-07,2153.74,0.32,57.859516,143.89316,11.086215,80.336098
2016-10-11,2136.73,0.35,57.666847,143.07973,10.815598,81.262253
2016-10-12,2139.1799,0.36,58.225594,142.61755,10.788537,80.697304
2016-10-13,2132.55,0.29,57.406742,142.09067,10.743434,80.16938
2016-10-14,2132.98,0.31,57.666847,142.76544,10.743434,80.150864
2016-10-17,2126.5,0.34,58.081089,143.06125,10.716372,80.150864
2016-10-18,2139.6001,0.34,58.273769,139.31763,10.725393,80.363869
2016-10-19,2144.29,0.34,58.485706,139.81677,10.83364,80.734337
2016-10-20,2141.3401,0.34,57.869152,140.05711,10.797558,80.771385
2016-10-21,2141.1599,0.33,57.80172,138.31007,10.842661,80.22496
2016-10-24,2151.3301,0.33,58.109993,139.17902,10.99601,80.493553
2016-10-25,2143.1599,0.34,58.331566,139.46553,10.822484,80.317574
2016-10-26,2139.4299,0.33,58.871044,140.32518,10.84988,80.66024
2016-10-27,2133.04,0.29,59.169685,141.74869,10.72202,80.502808
2016-10-28,2126.4099,0.29,59.034813,141.06467,10.703755,78.520798
2016-10-31,2126.1499,0.34,59.43943,142.06293,10.72202,77.168594
2016-11-01,2111.72,0.35,58.456802,141.23103,10.603293,77.474236
2016-11-02,2097.9399,0.36,58.331566,140.45459,10.411502,77.288994
2016-11-03,2088.6599,0.37,56.019493,140.84279,10.36584,77.483482
2016-11-04,2085.1799,0.37,55.27771,140.89824,10.356707,77.400124
2016-11-07,2131.52,0.41,57.108093,143.93936,10.575895,79.141335
2016-11-08,2139.5601,0.43,57.320034,144.73216,10.484567,79.711296
2016-11-09,2163.26,0.44,58.697647,144.39641,10.575895,80.589607
2016-11-10,2167.48,0.47,60.894108,149.44249,10.904678,81.337105
2016-11-14,2164.2,0.54,62.088669,147.5677,11.014275,79.683273
2016-11-15,2180.3899,0.5,62.233185,147.99675,10.996009,81.1222
2016-11-16,2176.9399,0.46,61.751499,148.57504,10.959476,80.122429
2016-11-17,2187.1201,0.43,61.87674,149.05074,10.840748,79.636551
2016-11-18,2181.8999,0.43,61.568455,149.60104,10.740286,79.683273
2016-11-21,2198.1799,0.46,61.578094,151.82097,10.767687,80.813858
2016-11-22,2202.9399,0.48,61.655159,151.72769,10.859015,80.991394
2016-11-23,2204.72,0.5,61.973076,151.08411,10.868147,81.215645
2016-11-25,2213.3501,0.48,62.079041,152.16608,10.996009,81.402519
2016-11-28,2201.72,0.48,60.990448,153.45323,10.886413,80.795174
2016-11-29,2204.6599,0.48,60.96154,152.52983,10.886413,80.262573
2016-11-30,2198.8101,0.48,61.009712,151.30795,10.922945,81.570702
2016-12-01,2191.0801,0.47,61.761131,149.0694,11.352192,81.514648
2016-12-02,2191.95,0.48,61.414322,149.25594,11.178666,81.327774
